ObjectId,Branch,Month,Performance_Indicator,Quantity
1750,Reynolds,2019/01/01 00:00:00,Programs Offered-Adult,1
1751,Reynolds,2019/02/01 00:00:00,Programs Offered-Adult,1
1752,Carnegie,2020/09/17 00:00:00,Programs Attendance-Children,0
1753,Meadows,2020/01/17 00:00:00,Programs Attendance-Children,170
1754,Carnegie,2020/04/17 00:00:00,Programs Attendance-Teen,0
1755,System,2020/01/17 00:00:00,DART Ref Transactions,
1756,Meadows,2020/02/17 00:00:00,Programs Attendance-Children,122
1757,NoBo,2019/03/01 00:00:00,Circulation (Collections),4136
1758,Carnegie,2020/05/17 00:00:00,Programs Attendance-Teen,0
1759,System,2020/02/17 00:00:00,DART Ref Transactions,
1760,Meadows,2020/03/17 00:00:00,Programs Attendance-Children,144
1761,System,2019/01/01 00:00:00,Circulation (Patron Activity),116524
1762,Carnegie,2020/06/17 00:00:00,Programs Attendance-Teen,0
1763,Carnegie,2020/12/17 00:00:00,Programs Offered-Teen,0
1764,System,2020/03/17 00:00:00,DART Ref Transactions,17846
1765,Meadows,2020/04/17 00:00:00,Programs Attendance-Children,98
1766,System,2019/02/01 00:00:00,Circulation (Patron Activity),128563
1767,Carnegie,2020/07/17 00:00:00,Programs Attendance-Teen,0
1768,Main,2020/01/17 00:00:00,Programs Attendance-Teen,192
1769,System,2020/04/17 00:00:00,DART Ref Transactions,
1770,Meadows,2020/05/17 00:00:00,Programs Attendance-Children,93
1771,System,2019/03/01 00:00:00,Circulation (Patron Activity),146616
1772,Carnegie,2020/08/17 00:00:00,Programs Attendance-Teen,0
1773,Main,2020/02/17 00:00:00,Programs Attendance-Teen,1029
1774,System,2020/05/17 00:00:00,DART Ref Transactions,
1775,Meadows,2020/06/17 00:00:00,Programs Attendance-Children,330
1776,System,2019/01/01 00:00:00,Web sessions,143415
1777,Carnegie,2020/09/17 00:00:00,Programs Attendance-Teen,0
1778,Main,2020/03/17 00:00:00,Programs Attendance-Teen,737
1779,System,2020/06/17 00:00:00,DART Ref Transactions,20128
1780,Meadows,2020/07/17 00:00:00,Programs Attendance-Children,267
1781,System,2019/02/01 00:00:00,Web sessions,121376
1782,Carnegie,2020/10/17 00:00:00,Programs Attendance-Teen,0
1783,Main,2020/04/17 00:00:00,Programs Attendance-Teen,168
1784,System,2020/07/17 00:00:00,DART Ref Transactions,
1785,Meadows,2020/08/17 00:00:00,Programs Attendance-Children,42
1786,System,2019/03/01 00:00:00,Web sessions,127404
1787,Carnegie,2020/11/17 00:00:00,Programs Attendance-Teen,0
1788,Main,2020/05/17 00:00:00,Programs Attendance-Teen,362
1789,System,2020/08/17 00:00:00,DART Ref Transactions,
1790,Meadows,2020/09/17 00:00:00,Programs Attendance-Children,90
1791,System,2019/01/01 00:00:00,New Patrons,896
1792,System,2019/02/01 00:00:00,New Patrons,697
1793,System,2019/03/01 00:00:00,New Patrons,846
1794,System,2019/01/01 00:00:00,Database Use,32427
1795,System,2019/02/01 00:00:00,Database Use,24911
1796,System,2019/03/01 00:00:00,Database Use,17140
1797,System,2019/01/01 00:00:00,eCollection Use,19637
1798,System,2019/02/01 00:00:00,eCollection Use,18761
1799,System,2019/03/01 00:00:00,eCollection Use,20918
1800,Main,2019/01/01 00:00:00,Door Counts,52004
1801,Main,2019/02/01 00:00:00,Door Counts,49818
1802,Main,2019/03/01 00:00:00,Door Counts,56461
1803,Meadows,2019/01/01 00:00:00,Door Counts,14673
1804,Meadows,2019/02/01 00:00:00,Door Counts,12220
1805,Meadows,2019/03/01 00:00:00,Door Counts,12213
1806,Reynolds,2019/01/01 00:00:00,Door Counts,10837
1807,Reynolds,2019/02/01 00:00:00,Door Counts,10441
1808,Reynolds,2019/03/01 00:00:00,Door Counts,10973
1809,NoBo,2019/01/01 00:00:00,Door Counts,3414
1810,NoBo,2019/02/01 00:00:00,Door Counts,3232
1811,NoBo,2019/03/01 00:00:00,Door Counts,3713
1812,Carnegie,2019/01/01 00:00:00,Door Counts,172
1813,Carnegie,2019/02/01 00:00:00,Door Counts,193
1814,Carnegie,2019/03/01 00:00:00,Door Counts,174
1815,Main,2019/01/01 00:00:00,Holds Filled (Collections),12220
1816,Main,2019/02/01 00:00:00,Holds Filled (Collections),10879
1817,Main,2019/03/01 00:00:00,Holds Filled (Collections),12085
1818,Meadows,2019/01/01 00:00:00,Holds Filled (Collections),2848
1819,Meadows,2019/02/01 00:00:00,Holds Filled (Collections),2505
1820,Meadows,2019/03/01 00:00:00,Holds Filled (Collections),2733
1821,Reynolds,2019/01/01 00:00:00,Holds Filled (Collections),3176
1822,Reynolds,2019/02/01 00:00:00,Holds Filled (Collections),2791
1823,Reynolds,2019/03/01 00:00:00,Holds Filled (Collections),3172
1824,System,2019/01/01 00:00:00,Prospector Loans,1189
1825,System,2019/02/01 00:00:00,Prospector Loans,1045
1826,System,2019/03/01 00:00:00,Prospector Loans,1080
1827,Carnegie,2020/12/17 00:00:00,Programs Attendance-Teen,0
1828,System,2020/09/17 00:00:00,DART Ref Transactions,13432
1829,Main,2020/06/17 00:00:00,Programs Attendance-Teen,297
1830,BPL,2020/01/17 00:00:00,Outreach Events,0
1831,System,2020/10/17 00:00:00,DART Ref Transactions,
1832,Main,2020/07/17 00:00:00,Programs Attendance-Teen,312
1833,BPL,2020/02/17 00:00:00,Outreach Events,0
1834,System,2020/11/17 00:00:00,DART Ref Transactions,
1835,Meadows,2020/10/17 00:00:00,Programs Attendance-Children,46
1836,Main,2020/08/17 00:00:00,Programs Attendance-Teen,130
1837,BPL,2020/03/17 00:00:00,Outreach Events,0
1838,System,2020/12/17 00:00:00,DART Ref Transactions,13432
1839,Meadows,2020/11/17 00:00:00,Programs Attendance-Children,193
1840,Main,2020/09/17 00:00:00,Programs Attendance-Teen,397
1841,BPL,2020/04/17 00:00:00,Outreach Events,3
1842,System,2020/01/17 00:00:00,BoulderReads 1-1 contact hours,288
1843,Meadows,2020/12/17 00:00:00,Programs Attendance-Children,143
1844,Main,2020/10/17 00:00:00,Programs Attendance-Teen,83
1845,BPL,2020/05/17 00:00:00,Outreach Events,5
1846,System,2020/02/17 00:00:00,BoulderReads 1-1 contact hours,259.75
1847,Reynolds,2020/01/17 00:00:00,Programs Attendance-Children,71
1848,Main,2020/11/17 00:00:00,Programs Attendance-Teen,862
1849,BPL,2020/06/17 00:00:00,Outreach Events,4
1850,System,2020/03/17 00:00:00,BoulderReads 1-1 contact hours,207.75
1851,Reynolds,2020/02/17 00:00:00,Programs Attendance-Children,302
1852,Main,2020/12/17 00:00:00,Programs Attendance-Teen,244
1853,BPL,2020/07/17 00:00:00,Outreach Events,4
1854,System,2020/04/17 00:00:00,BoulderReads 1-1 contact hours,210.75
1855,Reynolds,2020/03/17 00:00:00,Programs Attendance-Children,203
1856,Meadows,2020/01/17 00:00:00,Programs Attendance-Teen,0
1857,BPL,2020/08/17 00:00:00,Outreach Events,0
1858,System,2020/05/17 00:00:00,BoulderReads 1-1 contact hours,202.25
1859,Reynolds,2020/04/17 00:00:00,Programs Attendance-Children,136
1860,Meadows,2020/02/17 00:00:00,Programs Attendance-Teen,8
1861,BPL,2020/09/17 00:00:00,Outreach Events,5
1862,System,2020/06/17 00:00:00,BoulderReads 1-1 contact hours,154
1863,Reynolds,2020/05/17 00:00:00,Programs Attendance-Children,110
1864,Meadows,2020/03/17 00:00:00,Programs Attendance-Teen,3
1865,BPL,2020/10/17 00:00:00,Outreach Events,9
1866,System,2020/07/17 00:00:00,BoulderReads 1-1 contact hours,169.25
1867,Reynolds,2020/06/17 00:00:00,Programs Attendance-Children,117
1868,Meadows,2020/04/17 00:00:00,Programs Attendance-Teen,3
1869,BPL,2020/11/17 00:00:00,Outreach Events,1
1870,System,2020/08/17 00:00:00,BoulderReads 1-1 contact hours,244
1871,System,2020/09/17 00:00:00,BoulderReads 1-1 contact hours,225
1872,System,2020/10/17 00:00:00,BoulderReads 1-1 contact hours,177
1873,System,2020/11/17 00:00:00,BoulderReads 1-1 contact hours,212.15
1874,System,2020/12/17 00:00:00,BoulderReads 1-1 contact hours,212
1875,System,2020/01/17 00:00:00,Volunteer Hours ,1069.5
1876,System,2020/02/17 00:00:00,Volunteer Hours ,1497.95
1877,System,2020/03/17 00:00:00,Volunteer Hours ,1288.75
1878,System,2020/04/17 00:00:00,Volunteer Hours ,1220.75
1879,System,2020/05/17 00:00:00,Volunteer Hours ,1681.25
1880,System,2020/06/17 00:00:00,Volunteer Hours ,1873.5
1881,System,2020/07/17 00:00:00,Volunteer Hours ,1595.5
1882,System,2020/08/17 00:00:00,Volunteer Hours ,1212.35
1883,System,2020/09/17 00:00:00,Volunteer Hours ,1924
1884,System,2020/10/17 00:00:00,Volunteer Hours ,1116.2
1885,System,2020/11/17 00:00:00,Volunteer Hours ,1124.95
1886,System,2020/12/17 00:00:00,Volunteer Hours ,1149.75
1887,Main,2019/01/01 00:00:00,Circulation (Collections),74571
1888,Main,2019/02/01 00:00:00,Circulation (Collections),82221
1889,Main,2019/03/01 00:00:00,Circulation (Collections),93924
1890,Meadows,2019/01/01 00:00:00,Circulation (Collections),17976
1891,Carnegie,2020/10/17 00:00:00,Programs Attendance-Children,87
1892,BPL,2020/12/17 00:00:00,Outreach Events,1
1893,Meadows,2020/05/17 00:00:00,Programs Attendance-Teen,27
1894,Reynolds,2020/07/17 00:00:00,Programs Attendance-Children,67
1895,BPL,2020/01/17 00:00:00,Outreach: Direct Contact,0
1896,Meadows,2020/06/17 00:00:00,Programs Attendance-Teen,6
1897,Reynolds,2020/08/17 00:00:00,Programs Attendance-Children,33
1898,BPL,2020/02/17 00:00:00,Outreach: Direct Contact,0
1899,Meadows,2020/07/17 00:00:00,Programs Attendance-Teen,11
1900,Reynolds,2020/09/17 00:00:00,Programs Attendance-Children,261
1901,BPL,2020/03/17 00:00:00,Outreach: Direct Contact,0
1902,Meadows,2020/08/17 00:00:00,Programs Attendance-Teen,0
1903,Reynolds,2020/10/17 00:00:00,Programs Attendance-Children,480
1904,BPL,2020/04/17 00:00:00,Outreach: Direct Contact,590
1905,Meadows,2020/09/17 00:00:00,Programs Attendance-Teen,0
1906,Reynolds,2020/11/17 00:00:00,Programs Attendance-Children,211
1907,BPL,2020/05/17 00:00:00,Outreach: Direct Contact,250
1908,Meadows,2020/10/17 00:00:00,Programs Attendance-Teen,0
1909,Reynolds,2020/12/17 00:00:00,Programs Attendance-Children,89
1910,BPL,2020/06/17 00:00:00,Outreach: Direct Contact,587
1911,Meadows,2020/11/17 00:00:00,Programs Attendance-Teen,14
1912,NoBo,2020/01/17 00:00:00,Programs Attendance-Children,0
1913,BPL,2020/07/17 00:00:00,Outreach: Direct Contact,943
1914,Meadows,2020/12/17 00:00:00,Programs Attendance-Teen,11
1915,NoBo,2020/02/17 00:00:00,Programs Attendance-Children,0
1916,BPL,2020/08/17 00:00:00,Outreach: Direct Contact,0
1917,Reynolds,2020/01/17 00:00:00,Programs Attendance-Teen,34
1918,NoBo,2020/03/17 00:00:00,Programs Attendance-Children,36
1919,BPL,2020/09/17 00:00:00,Outreach: Direct Contact,420
1920,Reynolds,2020/02/17 00:00:00,Programs Attendance-Teen,23
1921,NoBo,2020/04/17 00:00:00,Programs Attendance-Children,22
1922,BPL,2020/10/17 00:00:00,Outreach: Direct Contact,1696
1923,Reynolds,2020/03/17 00:00:00,Programs Attendance-Teen,34
1924,NoBo,2020/05/17 00:00:00,Programs Attendance-Children,121
1925,BPL,2020/11/17 00:00:00,Outreach: Direct Contact,24
1926,Reynolds,2020/04/17 00:00:00,Programs Attendance-Teen,40
1927,NoBo,2020/06/17 00:00:00,Programs Attendance-Children,63
1928,BPL,2020/12/17 00:00:00,Outreach: Direct Contact,350
1929,Reynolds,2020/05/17 00:00:00,Programs Attendance-Teen,65
1930,NoBo,2020/07/17 00:00:00,Programs Attendance-Children,103
1931,BPL,2020/01/17 00:00:00,Outreach: Exposure,0
1932,Reynolds,2020/06/17 00:00:00,Programs Attendance-Teen,25
1933,NoBo,2020/08/17 00:00:00,Programs Attendance-Children,30
1934,BPL,2020/02/17 00:00:00,Outreach: Exposure,0
1935,Reynolds,2020/07/17 00:00:00,Programs Attendance-Teen,20
1936,NoBo,2020/09/17 00:00:00,Programs Attendance-Children,16
1937,Reynolds,2020/08/17 00:00:00,Programs Attendance-Teen,18
1938,NoBo,2020/10/17 00:00:00,Programs Attendance-Children,64
1939,Reynolds,2020/09/17 00:00:00,Programs Attendance-Teen,23
1940,NoBo,2020/11/17 00:00:00,Programs Attendance-Children,31
1941,Reynolds,2020/10/17 00:00:00,Programs Attendance-Teen,17
1942,NoBo,2020/12/17 00:00:00,Programs Attendance-Children,80
1943,Reynolds,2020/11/17 00:00:00,Programs Attendance-Teen,11
1944,Carnegie,2020/01/17 00:00:00,Programs Attendance-Children,0
1945,Carnegie,2020/02/17 00:00:00,Programs Attendance-Children,0
1946,Carnegie,2020/03/17 00:00:00,Programs Attendance-Children,0
1947,Carnegie,2020/04/17 00:00:00,Programs Attendance-Children,0
1948,Carnegie,2020/05/17 00:00:00,Programs Attendance-Children,0
1949,Carnegie,2020/06/17 00:00:00,Programs Attendance-Children,0
1950,Carnegie,2020/07/17 00:00:00,Programs Attendance-Children,0
1951,Carnegie,2020/08/17 00:00:00,Programs Attendance-Children,0
1952,Carnegie,2020/11/17 00:00:00,Programs Attendance-Children,0
1953,Reynolds,2020/12/17 00:00:00,Programs Attendance-Teen,15
1954,Carnegie,2020/12/17 00:00:00,Programs Attendance-Children,34
1955,Main,2020/01/17 00:00:00,Programs Offered-Teen,9
1956,Main,2020/02/17 00:00:00,Programs Offered-Teen,12
1957,Main,2020/03/17 00:00:00,Programs Offered-Teen,12
1958,Main,2020/04/17 00:00:00,Programs Offered-Teen,8
1959,Main,2020/05/17 00:00:00,Programs Offered-Teen,10
1960,Main,2020/06/17 00:00:00,Programs Offered-Teen,9
1961,Main,2020/07/17 00:00:00,Programs Offered-Teen,10
1962,Main,2020/08/17 00:00:00,Programs Offered-Teen,6
1963,Main,2020/09/17 00:00:00,Programs Offered-Teen,8
1964,Main,2020/10/17 00:00:00,Programs Offered-Teen,7
1965,Main,2020/11/17 00:00:00,Programs Offered-Teen,13
1966,Main,2020/12/17 00:00:00,Programs Offered-Teen,9
1967,Meadows,2020/01/17 00:00:00,Programs Offered-Teen,0
1968,Meadows,2020/02/17 00:00:00,Programs Offered-Teen,4
1969,Meadows,2020/03/17 00:00:00,Programs Offered-Teen,1
1970,Meadows,2020/04/17 00:00:00,Programs Offered-Teen,2
1971,Meadows,2020/05/17 00:00:00,Programs Offered-Teen,5
1972,Meadows,2020/06/17 00:00:00,Programs Offered-Teen,2
1973,Meadows,2020/07/17 00:00:00,Programs Offered-Teen,2
1974,Meadows,2020/08/17 00:00:00,Programs Offered-Teen,0
1975,Meadows,2020/09/17 00:00:00,Programs Offered-Teen,0
1976,Meadows,2020/10/17 00:00:00,Programs Offered-Teen,0
1977,Meadows,2020/11/17 00:00:00,Programs Offered-Teen,4
1978,Meadows,2020/12/17 00:00:00,Programs Offered-Teen,3
1979,Reynolds,2020/01/17 00:00:00,Programs Offered-Teen,5
1980,Reynolds,2020/02/17 00:00:00,Programs Offered-Teen,5
1981,Reynolds,2020/03/17 00:00:00,Programs Offered-Teen,7
1982,Reynolds,2020/04/17 00:00:00,Programs Offered-Teen,5
1983,Reynolds,2020/05/17 00:00:00,Programs Offered-Teen,7
1984,Reynolds,2020/06/17 00:00:00,Programs Offered-Teen,8
1985,Reynolds,2020/07/17 00:00:00,Programs Offered-Teen,8
1986,Reynolds,2020/08/17 00:00:00,Programs Offered-Teen,5
1987,Reynolds,2020/09/17 00:00:00,Programs Offered-Teen,6
1988,Reynolds,2020/10/17 00:00:00,Programs Offered-Teen,4
1989,Reynolds,2020/11/17 00:00:00,Programs Offered-Teen,5
1990,Reynolds,2020/12/17 00:00:00,Programs Offered-Teen,5
1991,NoBo,2020/01/17 00:00:00,Programs Offered-Teen,0
1992,NoBo,2020/02/17 00:00:00,Programs Offered-Teen,0
1993,NoBo,2020/03/17 00:00:00,Programs Offered-Teen,1
1994,NoBo,2020/04/17 00:00:00,Programs Offered-Teen,1
1995,NoBo,2020/05/17 00:00:00,Programs Offered-Teen,1
1996,NoBo,2020/06/17 00:00:00,Programs Offered-Teen,2
1997,NoBo,2020/07/17 00:00:00,Programs Offered-Teen,2
1998,NoBo,2020/08/17 00:00:00,Programs Offered-Teen,1
1999,NoBo,2020/09/17 00:00:00,Programs Offered-Teen,2
2000,NoBo,2020/10/17 00:00:00,Programs Offered-Teen,2
2001,NoBo,2019/01/01 00:00:00,Programs Offered-Children,7
2002,NoBo,2019/02/01 00:00:00,Programs Offered-Children,7
2003,Reynolds,2019/03/01 00:00:00,Programs Offered-Adult,1
2004,NoBo,2019/03/01 00:00:00,Programs Offered-Children,8
2005,Carnegie,2019/01/01 00:00:00,Programs Offered-Children,1
2006,Carnegie,2019/02/01 00:00:00,Programs Offered-Children,0
2007,Carnegie,2019/03/01 00:00:00,Programs Offered-Children,0
2008,NoBo,2019/01/01 00:00:00,Programs Offered-Adult,0
2009,Main,2019/01/01 00:00:00,Programs Attendance-Children,568
2010,NoBo,2019/02/01 00:00:00,Programs Offered-Adult,0
2011,Main,2019/02/01 00:00:00,Programs Attendance-Children,653
2012,NoBo,2019/03/01 00:00:00,Programs Offered-Adult,1
2013,Main,2019/03/01 00:00:00,Programs Attendance-Children,756
2014,Carnegie,2019/01/01 00:00:00,Programs Offered-Adult,1
2015,Meadows,2019/01/01 00:00:00,Programs Attendance-Children,194
2016,Carnegie,2019/02/01 00:00:00,Programs Offered-Adult,0
2017,Meadows,2019/02/01 00:00:00,Programs Attendance-Children,289
2018,Carnegie,2019/03/01 00:00:00,Programs Offered-Adult,0
2019,Meadows,2019/03/01 00:00:00,Programs Attendance-Children,294
2020,Main,2019/01/01 00:00:00,Programs Attendance-Adult,1275
2021,Main,2019/02/01 00:00:00,Programs Attendance-Adult,1364
2022,Reynolds,2019/01/01 00:00:00,Programs Attendance-Children,105
2023,Main,2019/03/01 00:00:00,Programs Attendance-Adult,1100
2024,Reynolds,2019/02/01 00:00:00,Programs Attendance-Children,414
2025,Meadows,2019/01/01 00:00:00,Programs Attendance-Adult,238
2026,Reynolds,2019/03/01 00:00:00,Programs Attendance-Children,331
2027,Meadows,2019/02/01 00:00:00,Programs Attendance-Adult,252
2028,NoBo,2019/01/01 00:00:00,Programs Attendance-Children,67
2029,Meadows,2019/03/01 00:00:00,Programs Attendance-Adult,237
2030,NoBo,2019/02/01 00:00:00,Programs Attendance-Children,66
2031,Reynolds,2019/01/01 00:00:00,Programs Attendance-Adult,12
2032,NoBo,2019/03/01 00:00:00,Programs Attendance-Children,68
2033,Reynolds,2019/02/01 00:00:00,Programs Attendance-Adult,12
2034,Carnegie,2019/01/01 00:00:00,Programs Attendance-Children,14
2035,Reynolds,2019/03/01 00:00:00,Programs Attendance-Adult,12
2036,Carnegie,2019/02/01 00:00:00,Programs Attendance-Children,0
2037,NoBo,2019/01/01 00:00:00,Programs Attendance-Adult,0
2038,Carnegie,2019/03/01 00:00:00,Programs Attendance-Children,0
2039,NoBo,2019/02/01 00:00:00,Programs Attendance-Adult,0
2040,Main,2019/01/01 00:00:00,Programs Offered-Teen,6
2041,NoBo,2019/03/01 00:00:00,Programs Attendance-Adult,100
2042,Main,2019/02/01 00:00:00,Programs Offered-Teen,5
2043,Carnegie,2019/01/01 00:00:00,Programs Attendance-Adult,63
2044,Main,2019/03/01 00:00:00,Programs Offered-Teen,12
2045,Carnegie,2019/02/01 00:00:00,Programs Attendance-Adult,0
2046,Meadows,2019/01/01 00:00:00,Programs Offered-Teen,7
2047,Carnegie,2019/03/01 00:00:00,Programs Attendance-Adult,0
2048,Meadows,2019/02/01 00:00:00,Programs Offered-Teen,7
2049,Main,2019/01/01 00:00:00,Storytime Events,42
2050,Meadows,2019/03/01 00:00:00,Programs Offered-Teen,6
2051,Main,2019/02/01 00:00:00,Storytime Events,39
2052,Reynolds,2019/01/01 00:00:00,Programs Offered-Teen,6
2053,Main,2019/03/01 00:00:00,Storytime Events,42
2054,Reynolds,2019/02/01 00:00:00,Programs Offered-Teen,6
2055,Meadows,2019/01/01 00:00:00,Storytime Events,27
2056,Reynolds,2019/03/01 00:00:00,Programs Offered-Teen,7
2057,Meadows,2019/02/01 00:00:00,Storytime Events,23
2058,NoBo,2019/01/01 00:00:00,Programs Offered-Teen,0
2059,Meadows,2019/03/01 00:00:00,Storytime Events,26
2060,NoBo,2019/02/01 00:00:00,Programs Offered-Teen,0
2061,Reynolds,2019/01/01 00:00:00,Storytime Events,25
2062,NoBo,2019/03/01 00:00:00,Programs Offered-Teen,0
2063,Reynolds,2019/02/01 00:00:00,Storytime Events,24
2064,Carnegie,2019/01/01 00:00:00,Programs Offered-Teen,0
2065,Reynolds,2019/03/01 00:00:00,Storytime Events,25
2066,Carnegie,2019/02/01 00:00:00,Programs Offered-Teen,0
2067,NoBo,2019/01/01 00:00:00,Storytime Events,16
2068,Carnegie,2019/03/01 00:00:00,Programs Offered-Teen,0
2069,NoBo,2019/02/01 00:00:00,Storytime Events,14
2070,Main,2019/01/01 00:00:00,Programs Attendance-Teen,179
2071,NoBo,2019/03/01 00:00:00,Storytime Events,16
2072,Main,2019/02/01 00:00:00,Programs Attendance-Teen,49
2073,Carnegie,2019/01/01 00:00:00,Storytime Events,0
2074,Main,2019/03/01 00:00:00,Programs Attendance-Teen,1352
2075,Carnegie,2019/02/01 00:00:00,Storytime Events,0
2076,Meadows,2019/01/01 00:00:00,Programs Attendance-Teen,261
2077,Carnegie,2019/03/01 00:00:00,Storytime Events,0
2078,Meadows,2019/02/01 00:00:00,Programs Attendance-Teen,239
2079,Main,2019/01/01 00:00:00,Storytime Attendance,1961
2080,Meadows,2019/03/01 00:00:00,Programs Attendance-Teen,174
2081,Main,2019/02/01 00:00:00,Storytime Attendance,2084
2082,Reynolds,2019/01/01 00:00:00,Programs Attendance-Teen,56
2083,Main,2019/03/01 00:00:00,Storytime Attendance,2189
2084,Reynolds,2019/02/01 00:00:00,Programs Attendance-Teen,72
2085,Meadows,2019/01/01 00:00:00,Storytime Attendance,255
2086,Reynolds,2019/03/01 00:00:00,Programs Attendance-Teen,40
2087,Meadows,2019/02/01 00:00:00,Storytime Attendance,262
2088,NoBo,2019/01/01 00:00:00,Programs Attendance-Teen,0
2089,Meadows,2019/03/01 00:00:00,Storytime Attendance,322
2090,NoBo,2019/02/01 00:00:00,Programs Attendance-Teen,0
2091,Reynolds,2019/01/01 00:00:00,Storytime Attendance,404
2092,NoBo,2019/03/01 00:00:00,Programs Attendance-Teen,0
2093,Reynolds,2019/02/01 00:00:00,Storytime Attendance,424
2094,Carnegie,2019/01/01 00:00:00,Programs Attendance-Teen,0
2095,Reynolds,2019/03/01 00:00:00,Storytime Attendance,388
2096,Carnegie,2019/02/01 00:00:00,Programs Attendance-Teen,0
2097,NoBo,2019/01/01 00:00:00,Storytime Attendance,188
2098,NoBo,2019/02/01 00:00:00,Storytime Attendance,192
2099,NoBo,2019/03/01 00:00:00,Storytime Attendance,191
2100,Carnegie,2019/01/01 00:00:00,Storytime Attendance,0
2101,Carnegie,2019/02/01 00:00:00,Storytime Attendance,0
2102,Carnegie,2019/03/01 00:00:00,Storytime Attendance,0
2103,Main,2019/01/01 00:00:00,Programs Offered-Children,25
2104,Main,2019/02/01 00:00:00,Programs Offered-Children,33
2105,Main,2019/03/01 00:00:00,Programs Offered-Children,33
2106,Meadows,2019/01/01 00:00:00,Programs Offered-Children,11
2107,Meadows,2019/02/01 00:00:00,Programs Offered-Children,16
2108,Meadows,2019/03/01 00:00:00,Programs Offered-Children,14
2109,Reynolds,2019/01/01 00:00:00,Programs Offered-Children,5
2110,Reynolds,2019/02/01 00:00:00,Programs Offered-Children,15
2111,Reynolds,2019/03/01 00:00:00,Programs Offered-Children,13
2112,Carnegie,2019/03/01 00:00:00,Programs Attendance-Teen,0
2113,BPL,2019/01/01 00:00:00,Outreach Events,3
2114,BPL,2019/02/01 00:00:00,Outreach Events,7
2115,BPL,2019/03/01 00:00:00,Outreach Events,6
2116,BPL,2019/01/01 00:00:00,Outreach: Direct Contact,19
2117,BPL,2019/02/01 00:00:00,Outreach: Direct Contact,110
2118,BPL,2019/03/01 00:00:00,Outreach: Direct Contact,920
2119,BPL,2019/01/01 00:00:00,Outreach: Exposure,0
2120,BPL,2019/02/01 00:00:00,Outreach: Exposure,80
2121,BPL,2019/03/01 00:00:00,Outreach: Exposure,1600
