DateTime,Holiday,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,PeriodOfDay,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
06/11/2011 09:30,None,0,6,44,6,11,2011,19,8.00,1.90,545.71,152.00,3626.01,56.21
06/11/2011 10:00,None,0,6,44,6,11,2011,20,8.00,0.00,557.38,151.00,3830.31,59.08
06/11/2011 10:30,None,0,6,44,6,11,2011,21,9.00,3.70,553.86,141.00,3937.80,66.29
06/11/2011 11:00,None,0,6,44,6,11,2011,22,10.00,7.40,552.47,129.00,4025.15,66.29
06/11/2011 11:30,None,0,6,44,6,11,2011,23,10.00,9.30,547.67,157.00,4072.28,66.29
06/11/2011 12:00,None,0,6,44,6,11,2011,24,10.00,9.30,559.28,174.00,4179.76,66.29
06/11/2011 12:30,None,0,6,44,6,11,2011,25,11.00,9.30,551.49,187.00,4217.53,57.77
06/11/2011 13:00,None,0,6,44,6,11,2011,26,11.00,9.30,551.17,195.00,4194.51,56.93
06/11/2011 13:30,None,0,6,44,6,11,2011,27,11.00,9.30,548.18,194.00,4083.69,56.27
06/11/2011 14:00,None,0,6,44,6,11,2011,28,11.00,9.30,549.49,179.00,3991.64,56.27
06/11/2011 14:30,None,0,6,44,6,11,2011,29,11.00,9.30,536.79,203.00,3927.88,56.21
06/11/2011 15:00,None,0,6,44,6,11,2011,30,11.00,9.30,543.19,201.00,3911.34,56.21
06/11/2011 15:30,None,0,6,44,6,11,2011,31,10.00,9.30,543.22,215.00,3907.91,56.21
06/11/2011 16:00,None,0,6,44,6,11,2011,32,10.00,7.40,541.65,208.00,4020.01,56.27
06/11/2011 16:30,None,0,6,44,6,11,2011,33,10.00,7.40,524.10,194.00,4286.93,56.59
06/11/2011 17:00,None,0,6,44,6,11,2011,34,10.00,7.40,546.68,184.00,4802.80,67.48
06/11/2011 17:30,None,0,6,44,6,11,2011,35,8.00,3.70,523.21,209.00,5013.10,248.67
06/11/2011 18:00,None,0,6,44,6,11,2011,36,8.00,3.70,521.71,221.00,4979.55,243.02
06/11/2011 18:30,None,0,6,44,6,11,2011,37,7.00,3.70,522.91,221.00,4893.48,73.13
06/11/2011 19:00,None,0,6,44,6,11,2011,38,7.00,0.00,523.37,217.00,4753.93,67.48
06/11/2011 19:30,None,0,6,44,6,11,2011,39,7.00,5.60,532.08,200.00,4649.51,66.29
06/11/2011 20:00,None,0,6,44,6,11,2011,40,6.00,3.70,527.41,208.00,4476.79,66.29
06/11/2011 20:30,None,0,6,44,6,11,2011,41,6.00,5.60,544.74,220.00,4302.28,67.48
06/11/2011 21:00,None,0,6,44,6,11,2011,42,6.00,0.00,538.33,224.00,4229.28,66.29
06/11/2011 21:30,None,0,6,44,6,11,2011,43,7.00,0.00,534.00,254.00,4046.82,66.29
06/11/2011 22:00,None,0,6,44,6,11,2011,44,6.00,3.70,547.56,261.00,3881.90,56.59
06/11/2011 22:30,None,0,6,44,6,11,2011,45,6.00,5.60,530.68,266.00,3734.56,56.27
06/11/2011 23:00,None,0,6,44,6,11,2011,46,6.00,7.40,506.28,276.00,3671.45,56.27
06/11/2011 23:30,None,0,6,44,6,11,2011,47,6.00,5.60,505.50,268.00,3468.34,54.98
07/11/2011 00:00,None,0,0,45,7,11,2011,0,6.00,5.60,512.47,253.00,3290.07,54.98
07/11/2011 00:30,None,0,0,45,7,11,2011,1,6.00,5.60,508.66,262.00,3125.82,54.55
07/11/2011 01:00,None,0,0,45,7,11,2011,2,6.00,5.60,506.89,242.00,3042.82,54.55
07/11/2011 01:30,None,0,0,45,7,11,2011,3,6.00,5.60,519.33,265.00,2959.33,54.55
07/11/2011 02:00,None,0,0,45,7,11,2011,4,6.00,1.90,533.42,270.00,2889.51,54.10
07/11/2011 02:30,None,0,0,45,7,11,2011,5,6.00,0.00,527.82,263.00,2828.65,53.86
07/11/2011 03:00,None,0,0,45,7,11,2011,6,6.00,3.70,547.87,248.00,2814.73,53.86
07/11/2011 03:30,None,0,0,45,7,11,2011,7,6.00,7.40,548.52,241.00,2801.74,53.86
07/11/2011 04:00,None,0,0,45,7,11,2011,8,7.00,5.60,558.89,238.00,2810.15,53.86
07/11/2011 04:30,None,0,0,45,7,11,2011,9,7.00,7.40,551.54,263.00,2808.08,53.86
07/11/2011 05:00,None,0,0,45,7,11,2011,10,6.00,7.40,546.58,267.00,2843.28,53.86
07/11/2011 05:30,None,0,0,45,7,11,2011,11,6.00,7.40,523.00,305.00,2915.01,53.86
07/11/2011 06:00,None,0,0,45,7,11,2011,12,5.00,11.10,532.69,308.00,3138.93,45.16
07/11/2011 06:30,None,0,0,45,7,11,2011,13,5.00,9.30,523.05,328.00,3426.48,45.16
07/11/2011 07:00,None,0,0,45,7,11,2011,14,5.00,9.30,521.03,379.00,3934.51,46.25
07/11/2011 07:30,None,0,0,45,7,11,2011,15,5.00,11.10,492.91,393.00,4235.24,48.22
07/11/2011 08:00,None,0,0,45,7,11,2011,16,6.00,9.30,480.51,413.00,4417.39,48.22
07/11/2011 08:30,None,0,0,45,7,11,2011,17,6.00,9.30,490.69,427.00,4446.92,47.60
07/11/2011 09:00,None,0,0,45,7,11,2011,18,6.00,9.30,492.70,463.00,4693.77,48.22
07/11/2011 09:30,None,0,0,45,7,11,2011,19,7.00,9.30,487.01,417.00,4785.83,48.22
07/11/2011 10:00,None,0,0,45,7,11,2011,20,7.00,11.10,482.54,459.00,4772.55,48.22
07/11/2011 10:30,None,0,0,45,7,11,2011,21,8.00,11.10,487.05,428.00,4754.28,48.22
07/11/2011 11:00,None,0,0,45,7,11,2011,22,9.00,16.70,487.93,457.00,4725.53,48.22
07/11/2011 11:30,None,0,0,45,7,11,2011,23,9.00,14.80,495.38,498.00,4698.57,48.22
07/11/2011 12:00,None,0,0,45,7,11,2011,24,10.00,16.70,501.70,467.00,4712.42,48.22
07/11/2011 12:30,None,0,0,45,7,11,2011,25,10.00,22.20,502.38,485.00,4705.33,48.22
07/11/2011 13:00,None,0,0,45,7,11,2011,26,10.00,20.40,499.73,516.00,4602.87,48.22
07/11/2011 13:30,None,0,0,45,7,11,2011,27,9.00,20.40,496.82,529.00,4500.61,48.22
07/11/2011 14:00,None,0,0,45,7,11,2011,28,9.00,20.40,478.11,586.00,4506.85,48.22
07/11/2011 14:30,None,0,0,45,7,11,2011,29,9.00,14.80,479.75,527.00,4498.89,48.22
07/11/2011 15:00,None,0,0,45,7,11,2011,30,9.00,16.70,478.80,527.00,4552.93,48.22
07/11/2011 15:30,None,0,0,45,7,11,2011,31,9.00,14.80,491.34,539.00,4608.22,48.22
07/11/2011 16:00,None,0,0,45,7,11,2011,32,8.00,14.80,503.38,495.00,4768.92,48.22
07/11/2011 16:30,None,0,0,45,7,11,2011,33,7.00,13.00,498.72,562.00,5011.71,48.22
07/11/2011 17:00,None,0,0,45,7,11,2011,34,7.00,14.80,480.54,625.00,5472.07,420.27
07/11/2011 17:30,None,0,0,45,7,11,2011,35,8.00,14.80,481.04,618.00,5598.34,420.27
07/11/2011 18:00,None,0,0,45,7,11,2011,36,8.00,13.00,475.74,675.00,5428.15,70.20
07/11/2011 18:30,None,0,0,45,7,11,2011,37,8.00,13.00,467.89,689.00,5255.98,48.81
07/11/2011 19:00,None,0,0,45,7,11,2011,38,8.00,16.70,470.83,701.00,5160.49,48.81
07/11/2011 19:30,None,0,0,45,7,11,2011,39,8.00,9.30,461.90,715.00,5051.16,48.22
07/11/2011 20:00,None,0,0,45,7,11,2011,40,8.00,16.70,451.68,752.00,4848.77,48.22
07/11/2011 20:30,None,0,0,45,7,11,2011,41,8.00,16.70,447.70,786.00,4696.71,48.22
07/11/2011 21:00,None,0,0,45,7,11,2011,42,8.00,14.80,439.28,762.00,4547.78,48.22
07/11/2011 21:30,None,0,0,45,7,11,2011,43,9.00,14.80,442.52,695.00,4308.11,48.22
07/11/2011 22:00,None,0,0,45,7,11,2011,44,9.00,13.00,435.80,697.00,4047.63,45.73
07/11/2011 22:30,None,0,0,45,7,11,2011,45,9.00,13.00,420.71,716.00,3828.58,44.65
07/11/2011 23:00,None,0,0,45,7,11,2011,46,9.00,13.00,423.34,711.00,3714.27,44.65
07/11/2011 23:30,None,0,0,45,7,11,2011,47,9.00,11.10,404.37,728.00,3497.19,44.22
08/11/2011 00:00,None,0,1,45,8,11,2011,0,9.00,11.10,409.83,637.00,3304.41,44.22
08/11/2011 00:30,None,0,1,45,8,11,2011,1,9.00,13.00,413.20,664.00,3134.39,43.59
08/11/2011 01:00,None,0,1,45,8,11,2011,2,9.00,13.00,408.79,640.00,3034.22,43.59
08/11/2011 01:30,None,0,1,45,8,11,2011,3,9.00,13.00,417.12,587.00,2925.98,43.57
08/11/2011 02:00,None,0,1,45,8,11,2011,4,9.00,11.10,413.76,577.00,2849.26,42.56
08/11/2011 02:30,None,0,1,45,8,11,2011,5,8.00,9.30,407.55,584.00,2795.82,42.56
08/11/2011 03:00,None,0,1,45,8,11,2011,6,9.00,9.30,405.75,562.00,2765.34,42.53
08/11/2011 03:30,None,0,1,45,8,11,2011,7,8.00,11.10,400.75,607.00,2746.86,42.53
08/11/2011 04:00,None,0,1,45,8,11,2011,8,9.00,13.00,379.82,712.00,2744.65,42.53
08/11/2011 04:30,None,0,1,45,8,11,2011,9,9.00,13.00,395.17,651.00,2732.37,42.53
08/11/2011 05:00,None,0,1,45,8,11,2011,10,9.00,11.10,385.53,703.00,2778.26,42.53
08/11/2011 05:30,None,0,1,45,8,11,2011,11,9.00,11.10,391.31,660.00,2827.72,42.53
08/11/2011 06:00,None,0,1,45,8,11,2011,12,9.00,13.00,422.93,615.00,3019.28,44.00
08/11/2011 06:30,None,0,1,45,8,11,2011,13,9.00,13.00,441.35,576.00,3321.18,44.47
08/11/2011 07:00,None,0,1,45,8,11,2011,14,9.00,14.80,457.74,555.00,3872.81,46.68
08/11/2011 07:30,None,0,1,45,8,11,2011,15,9.00,16.70,465.19,541.00,4238.73,49.86
08/11/2011 08:00,None,0,1,45,8,11,2011,16,9.00,18.50,474.20,553.00,4424.76,61.64
08/11/2011 08:30,None,0,1,45,8,11,2011,17,9.00,18.50,500.58,542.00,4489.87,49.86
08/11/2011 09:00,None,0,1,45,8,11,2011,18,9.00,16.70,493.82,588.00,4590.40,50.53
08/11/2011 09:30,None,0,1,45,8,11,2011,19,9.00,16.70,486.96,566.00,4661.84,50.53
08/11/2011 10:00,None,0,1,45,8,11,2011,20,9.00,14.80,484.71,572.00,4647.55,50.53
08/11/2011 10:30,None,0,1,45,8,11,2011,21,9.00,16.70,485.55,571.00,4673.59,77.28
08/11/2011 11:00,None,0,1,45,8,11,2011,22,9.00,16.70,485.70,572.00,4698.91,121.09
08/11/2011 11:30,None,0,1,45,8,11,2011,23,9.00,16.70,484.82,566.00,4725.42,60.36
08/11/2011 12:00,None,0,1,45,8,11,2011,24,10.00,14.80,485.00,580.00,4786.85,50.53
08/11/2011 12:30,None,0,1,45,8,11,2011,25,10.00,18.50,477.71,589.00,4844.63,50.53
08/11/2011 13:00,None,0,1,45,8,11,2011,26,10.00,18.50,481.49,575.00,4792.21,50.53
08/11/2011 13:30,None,0,1,45,8,11,2011,27,10.00,22.20,485.56,577.00,4703.00,50.53
08/11/2011 14:00,None,0,1,45,8,11,2011,28,10.00,22.20,481.83,590.00,4730.86,50.53
08/11/2011 14:30,None,0,1,45,8,11,2011,29,10.00,20.40,487.26,628.00,4757.95,50.53
08/11/2011 15:00,None,0,1,45,8,11,2011,30,10.00,20.40,493.87,603.00,4791.95,50.53
08/11/2011 15:30,None,0,1,45,8,11,2011,31,11.00,24.10,486.22,643.00,4889.48,50.53
08/11/2011 16:00,None,0,1,45,8,11,2011,32,11.00,24.10,480.01,673.00,5083.91,50.76
08/11/2011 16:30,None,0,1,45,8,11,2011,33,11.00,25.90,473.46,695.00,5331.92,83.90
08/11/2011 17:00,None,0,1,45,8,11,2011,34,11.00,24.10,462.50,753.00,5555.52,78.98
08/11/2011 17:30,None,0,1,45,8,11,2011,35,11.00,24.10,443.80,839.00,5600.62,422.74
08/11/2011 18:00,None,0,1,45,8,11,2011,36,11.00,24.10,451.82,704.00,5460.44,78.92
08/11/2011 18:30,None,0,1,45,8,11,2011,37,11.00,25.90,455.57,765.00,5311.07,62.11
08/11/2011 19:00,None,0,1,45,8,11,2011,38,11.00,25.90,438.72,855.00,5208.45,50.66
08/11/2011 19:30,None,0,1,45,8,11,2011,39,11.00,31.50,433.17,851.00,5118.44,64.38
08/11/2011 20:00,None,0,1,45,8,11,2011,40,11.00,31.50,444.75,833.00,4968.44,50.53
08/11/2011 20:30,None,0,1,45,8,11,2011,41,12.00,29.60,432.85,856.00,4815.72,50.53
08/11/2011 21:00,None,0,1,45,8,11,2011,42,12.00,29.60,447.83,866.00,4629.05,49.86
08/11/2011 21:30,None,0,1,45,8,11,2011,43,12.00,31.50,446.40,958.00,4409.34,46.68
08/11/2011 22:00,None,0,1,45,8,11,2011,44,12.00,27.80,463.35,967.00,4167.90,45.62
08/11/2011 22:30,None,0,1,45,8,11,2011,45,12.00,29.60,455.14,1004.00,3965.05,44.84
08/11/2011 23:00,None,0,1,45,8,11,2011,46,12.00,33.30,471.45,976.00,3843.11,44.65
08/11/2011 23:30,None,0,1,45,8,11,2011,47,12.00,33.30,455.92,992.00,3602.52,44.47
09/11/2011 00:00,None,0,2,45,9,11,2011,0,12.00,35.20,455.66,904.00,3411.16,44.22
09/11/2011 00:30,None,0,2,45,9,11,2011,1,12.00,33.30,437.71,929.00,3237.19,44.00
09/11/2011 01:00,None,0,2,45,9,11,2011,2,12.00,27.80,424.72,892.00,3099.13,44.00
09/11/2011 01:30,None,0,2,45,9,11,2011,3,12.00,18.50,416.93,751.00,2997.76,44.00
09/11/2011 02:00,None,0,2,45,9,11,2011,4,11.00,16.70,430.32,693.00,2909.65,44.00
09/11/2011 02:30,None,0,2,45,9,11,2011,5,11.00,16.70,419.56,745.00,2811.16,0.00
09/11/2011 03:00,None,0,2,45,9,11,2011,6,11.00,13.00,424.64,749.00,2733.13,0.00
09/11/2011 03:30,None,0,2,45,9,11,2011,7,11.00,13.00,423.22,720.00,2723.30,0.00
09/11/2011 04:00,None,0,2,45,9,11,2011,8,11.00,9.30,431.05,668.00,2732.83,42.25
09/11/2011 04:30,None,0,2,45,9,11,2011,9,11.00,9.30,436.81,640.00,2719.42,0.00
09/11/2011 05:00,None,0,2,45,9,11,2011,10,10.00,11.10,423.71,723.00,2752.31,0.00
09/11/2011 05:30,None,0,2,45,9,11,2011,11,9.00,7.40,413.32,766.00,2812.54,0.00
09/11/2011 06:00,None,0,2,45,9,11,2011,12,9.00,9.30,430.60,853.00,3069.65,43.35
09/11/2011 06:30,None,0,2,45,9,11,2011,13,8.00,9.30,456.08,865.00,3382.46,44.90
09/11/2011 07:00,None,0,2,45,9,11,2011,14,8.00,11.10,436.89,852.00,3933.11,45.32
09/11/2011 07:30,None,0,2,45,9,11,2011,15,8.00,13.00,452.24,877.00,4276.83,46.77
09/11/2011 08:00,None,0,2,45,9,11,2011,16,9.00,14.80,445.73,858.00,4413.87,46.77
09/11/2011 08:30,None,0,2,45,9,11,2011,17,10.00,16.70,455.86,815.00,4458.05,50.88
09/11/2011 09:00,None,0,2,45,9,11,2011,18,11.00,22.20,474.53,690.00,4612.28,58.59
09/11/2011 09:30,None,0,2,45,9,11,2011,19,11.00,24.10,470.12,633.00,4684.40,63.16
09/11/2011 10:00,None,0,2,45,9,11,2011,20,11.00,25.90,475.30,659.00,4696.09,63.16
09/11/2011 10:30,None,0,2,45,9,11,2011,21,11.00,25.90,475.82,640.00,4722.15,64.74
09/11/2011 11:00,None,0,2,45,9,11,2011,22,11.00,22.20,483.27,607.00,4757.36,64.74
09/11/2011 11:30,None,0,2,45,9,11,2011,23,11.00,18.50,474.43,636.00,4757.38,64.74
09/11/2011 12:00,None,0,2,45,9,11,2011,24,12.00,20.40,478.36,583.00,4782.90,64.74
09/11/2011 12:30,None,0,2,45,9,11,2011,25,12.00,22.20,479.52,596.00,4784.08,64.74
09/11/2011 13:00,None,0,2,45,9,11,2011,26,12.00,22.20,486.09,563.00,4728.47,64.70
09/11/2011 13:30,None,0,2,45,9,11,2011,27,11.00,20.40,478.76,598.00,4618.44,63.05
09/11/2011 14:00,None,0,2,45,9,11,2011,28,11.00,14.80,490.94,565.00,4657.56,64.63
09/11/2011 14:30,None,0,2,45,9,11,2011,29,12.00,16.70,493.10,543.00,4687.82,64.63
09/11/2011 15:00,None,0,2,45,9,11,2011,30,12.00,18.50,488.31,552.00,4730.37,64.63
09/11/2011 15:30,None,0,2,45,9,11,2011,31,12.00,22.20,479.37,622.00,4812.68,64.63
09/11/2011 16:00,None,0,2,45,9,11,2011,32,11.00,20.40,469.58,660.00,4936.63,64.63
09/11/2011 16:30,None,0,2,45,9,11,2011,33,11.00,20.40,459.97,723.00,5228.21,64.57
09/11/2011 17:00,None,0,2,45,9,11,2011,34,11.00,20.40,454.47,699.00,5599.84,90.83
09/11/2011 17:30,None,0,2,45,9,11,2011,35,11.00,20.40,449.56,690.00,5687.56,395.64
09/11/2011 18:00,None,0,2,45,9,11,2011,36,11.00,20.40,448.59,724.00,5545.25,64.74
09/11/2011 18:30,None,0,2,45,9,11,2011,37,11.00,20.40,455.46,748.00,5378.27,64.74
09/11/2011 19:00,None,0,2,45,9,11,2011,38,11.00,20.40,449.62,752.00,5266.50,64.74
09/11/2011 19:30,None,0,2,45,9,11,2011,39,11.00,20.40,445.23,770.00,5170.57,64.74
09/11/2011 20:00,None,0,2,45,9,11,2011,40,11.00,18.50,451.00,745.00,5016.90,64.74
09/11/2011 20:30,None,0,2,45,9,11,2011,41,11.00,18.50,456.20,780.00,4863.00,63.16
09/11/2011 21:00,None,0,2,45,9,11,2011,42,10.00,18.50,434.50,867.00,4670.71,63.16
09/11/2011 21:30,None,0,2,45,9,11,2011,43,10.00,16.70,419.31,901.00,4452.48,60.63
09/11/2011 22:00,None,0,2,45,9,11,2011,44,10.00,16.70,427.59,868.00,4186.67,55.47
09/11/2011 22:30,None,0,2,45,9,11,2011,45,10.00,18.50,445.05,869.00,3963.78,46.18
09/11/2011 23:00,None,0,2,45,9,11,2011,46,10.00,18.50,453.02,920.00,3852.02,45.32
09/11/2011 23:30,None,0,2,45,9,11,2011,47,10.00,18.50,430.75,979.00,3600.42,45.30
10/11/2011 00:00,None,0,3,45,10,11,2011,0,10.00,20.40,426.83,946.00,3374.50,44.90
10/11/2011 00:30,None,0,3,45,10,11,2011,1,10.00,18.50,414.55,905.00,3193.03,44.87
10/11/2011 01:00,None,0,3,45,10,11,2011,2,10.00,18.50,385.51,887.00,3054.49,44.87
10/11/2011 01:30,None,0,3,45,10,11,2011,3,10.00,18.50,392.82,861.00,2902.85,44.07
10/11/2011 02:00,None,0,3,45,10,11,2011,4,10.00,22.20,419.50,670.00,2808.14,44.70
10/11/2011 02:30,None,0,3,45,10,11,2011,5,9.00,14.80,405.79,767.00,2757.95,44.87
10/11/2011 03:00,None,0,3,45,10,11,2011,6,10.00,16.70,434.27,696.00,2738.15,44.87
10/11/2011 03:30,None,0,3,45,10,11,2011,7,10.00,18.50,441.15,701.00,2725.39,44.87
10/11/2011 04:00,None,0,3,45,10,11,2011,8,10.00,13.00,449.84,664.00,2724.43,44.87
10/11/2011 04:30,None,0,3,45,10,11,2011,9,9.00,11.10,450.98,654.00,2726.71,44.87
10/11/2011 05:00,None,0,3,45,10,11,2011,10,9.00,11.10,444.63,653.00,2786.21,44.87
10/11/2011 05:30,None,0,3,45,10,11,2011,11,9.00,14.80,451.43,605.00,2856.41,44.70
10/11/2011 06:00,None,0,3,45,10,11,2011,12,9.00,14.80,448.33,580.00,3060.87,43.38
10/11/2011 06:30,None,0,3,45,10,11,2011,13,10.00,16.70,415.32,735.00,3333.90,44.16
10/11/2011 07:00,None,0,3,45,10,11,2011,14,10.00,16.70,430.04,767.00,3856.21,44.48
10/11/2011 07:30,None,0,3,45,10,11,2011,15,10.00,20.40,423.64,794.00,4147.88,46.07
10/11/2011 08:00,None,0,3,45,10,11,2011,16,10.00,18.50,446.77,795.00,4267.19,46.07
10/11/2011 08:30,None,0,3,45,10,11,2011,17,11.00,22.20,452.53,704.00,4340.13,46.07
10/11/2011 09:00,None,0,3,45,10,11,2011,18,11.00,22.20,449.35,712.00,4497.99,47.91
10/11/2011 09:30,None,0,3,45,10,11,2011,19,12.00,20.40,453.64,700.00,4568.06,49.05
10/11/2011 10:00,None,0,3,45,10,11,2011,20,12.00,22.20,457.81,684.00,4565.81,49.05
10/11/2011 10:30,None,0,3,45,10,11,2011,21,13.00,22.20,458.71,710.00,4572.64,49.05
10/11/2011 11:00,None,0,3,45,10,11,2011,22,13.00,22.20,462.60,692.00,4595.68,50.54
10/11/2011 11:30,None,0,3,45,10,11,2011,23,13.00,25.90,463.50,665.00,4574.77,50.54
10/11/2011 12:00,None,0,3,45,10,11,2011,24,13.00,27.80,459.27,668.00,4576.16,50.54
10/11/2011 12:30,None,0,3,45,10,11,2011,25,13.00,27.80,461.44,684.00,4594.38,50.54
10/11/2011 13:00,None,0,3,45,10,11,2011,26,13.00,27.80,463.95,678.00,4526.87,48.60
10/11/2011 13:30,None,0,3,45,10,11,2011,27,13.00,29.60,457.01,743.00,4439.17,46.75
10/11/2011 14:00,None,0,3,45,10,11,2011,28,12.00,29.60,450.34,702.00,4476.89,46.75
10/11/2011 14:30,None,0,3,45,10,11,2011,29,12.00,29.60,448.96,750.00,4533.84,48.60
10/11/2011 15:00,None,0,3,45,10,11,2011,30,12.00,27.80,462.92,702.00,4575.83,49.05
10/11/2011 15:30,None,0,3,45,10,11,2011,31,12.00,27.80,464.11,733.00,4630.72,50.54
10/11/2011 16:00,None,0,3,45,10,11,2011,32,12.00,27.80,452.27,752.00,4744.22,91.40
10/11/2011 16:30,None,0,3,45,10,11,2011,33,12.00,27.80,455.11,773.00,5044.03,112.25
10/11/2011 17:00,None,0,3,45,10,11,2011,34,12.00,31.50,448.38,797.00,5429.87,139.93
10/11/2011 17:30,None,0,3,45,10,11,2011,35,11.00,33.30,435.53,841.00,5523.41,139.84
10/11/2011 18:00,None,0,3,45,10,11,2011,36,11.00,33.30,436.25,836.00,5435.99,139.83
10/11/2011 18:30,None,0,3,45,10,11,2011,37,12.00,31.50,424.01,887.00,5305.50,125.43
10/11/2011 19:00,None,0,3,45,10,11,2011,38,11.00,25.90,418.40,852.00,5212.93,108.09
10/11/2011 19:30,None,0,3,45,10,11,2011,39,11.00,29.60,407.91,897.00,5104.74,93.70
10/11/2011 20:00,None,0,3,45,10,11,2011,40,11.00,29.60,403.17,929.00,4921.19,50.54
10/11/2011 20:30,None,0,3,45,10,11,2011,41,12.00,33.30,415.75,938.00,4770.44,49.05
10/11/2011 21:00,None,0,3,45,10,11,2011,42,12.00,33.30,423.37,991.00,4582.91,46.75
10/11/2011 21:30,None,0,3,45,10,11,2011,43,12.00,35.20,432.98,1040.00,4342.99,46.75
10/11/2011 22:00,None,0,3,45,10,11,2011,44,12.00,33.30,426.87,1116.00,4075.45,46.75
10/11/2011 22:30,None,0,3,45,10,11,2011,45,12.00,35.20,422.37,1160.00,3815.06,46.75
10/11/2011 23:00,None,0,3,45,10,11,2011,46,12.00,37.00,403.72,1155.00,3697.85,46.32
10/11/2011 23:30,None,0,3,45,10,11,2011,47,12.00,37.00,401.12,1173.00,3452.92,45.47
11/11/2011 00:00,None,0,4,45,11,11,2011,0,12.00,37.00,397.18,1203.00,3162.33,45.03
11/11/2011 00:30,None,0,4,45,11,11,2011,1,12.00,38.90,365.22,1212.00,2968.57,43.89
11/11/2011 01:00,None,0,4,45,11,11,2011,2,12.00,38.90,340.10,1231.00,2803.24,43.41
11/11/2011 01:30,None,0,4,45,11,11,2011,3,12.00,38.90,335.80,1180.00,2688.71,43.38
11/11/2011 02:00,None,0,4,45,11,11,2011,4,12.00,40.70,340.70,1125.00,2601.80,43.38
11/11/2011 02:30,None,0,4,45,11,11,2011,5,12.00,40.70,344.46,1088.00,2538.55,43.38
11/11/2011 03:00,None,0,4,45,11,11,2011,6,12.00,40.70,355.86,986.00,2500.56,43.38
11/11/2011 03:30,None,0,4,45,11,11,2011,7,12.00,42.60,357.83,988.00,2488.12,43.38
11/11/2011 04:00,None,0,4,45,11,11,2011,8,12.00,50.00,358.04,1001.00,2495.17,43.38
11/11/2011 04:30,None,0,4,45,11,11,2011,9,12.00,46.30,354.86,1001.00,2468.27,43.38
11/11/2011 05:00,None,0,4,45,11,11,2011,10,12.00,46.30,358.96,979.00,2505.18,43.38
11/11/2011 05:30,None,0,4,45,11,11,2011,11,12.00,46.30,360.61,973.00,2560.68,43.38
11/11/2011 06:00,None,0,4,45,11,11,2011,12,12.00,48.20,353.50,1056.00,2753.18,44.98
11/11/2011 06:30,None,0,4,45,11,11,2011,13,12.00,50.00,339.60,1119.00,3018.78,44.98
11/11/2011 07:00,None,0,4,45,11,11,2011,14,12.00,57.40,344.83,1206.00,3513.47,46.58
11/11/2011 07:30,None,0,4,45,11,11,2011,15,12.00,46.30,353.87,1400.00,3898.67,45.90
11/11/2011 08:00,None,0,4,45,11,11,2011,16,10.00,37.00,360.75,1321.00,4088.00,46.58
11/11/2011 08:30,None,0,4,45,11,11,2011,17,11.00,35.20,361.36,1309.00,4117.17,46.58
11/11/2011 09:00,None,0,4,45,11,11,2011,18,12.00,38.90,363.25,1312.00,4238.03,58.10
11/11/2011 09:30,None,0,4,45,11,11,2011,19,13.00,42.60,345.36,1313.00,4341.38,60.64
11/11/2011 10:00,None,0,4,45,11,11,2011,20,13.00,48.20,360.75,1337.00,4342.56,60.64
11/11/2011 10:30,None,0,4,45,11,11,2011,21,13.00,40.70,368.19,1329.00,4373.72,60.64
11/11/2011 11:00,None,0,4,45,11,11,2011,22,13.00,40.70,367.28,1343.00,4390.74,60.64
11/11/2011 11:30,None,0,4,45,11,11,2011,23,13.00,38.90,364.42,1338.00,4397.54,60.64
11/11/2011 12:00,None,0,4,45,11,11,2011,24,13.00,38.90,367.61,1317.00,4424.80,60.64
11/11/2011 12:30,None,0,4,45,11,11,2011,25,13.00,42.60,366.87,1364.00,4447.49,60.64
11/11/2011 13:00,None,0,4,45,11,11,2011,26,13.00,40.70,362.08,1341.00,4394.54,60.64
11/11/2011 13:30,None,0,4,45,11,11,2011,27,13.00,37.00,360.46,1357.00,4350.32,60.64
11/11/2011 14:00,None,0,4,45,11,11,2011,28,13.00,33.30,360.38,1350.00,4363.94,60.64
11/11/2011 14:30,None,0,4,45,11,11,2011,29,12.00,33.30,359.98,1329.00,4332.13,60.64
11/11/2011 15:00,None,0,4,45,11,11,2011,30,12.00,33.30,359.41,1321.00,4315.27,60.64
11/11/2011 15:30,None,0,4,45,11,11,2011,31,12.00,35.20,363.27,1345.00,4345.14,60.57
11/11/2011 16:00,None,0,4,45,11,11,2011,32,12.00,37.00,366.98,1298.00,4418.92,60.16
11/11/2011 16:30,None,0,4,45,11,11,2011,33,11.00,33.30,385.96,1353.00,4633.18,61.27
11/11/2011 17:00,None,0,4,45,11,11,2011,34,11.00,35.20,398.48,1349.00,4964.34,134.08
11/11/2011 17:30,None,0,4,45,11,11,2011,35,12.00,35.20,404.04,1319.00,5069.22,187.25
11/11/2011 18:00,None,0,4,45,11,11,2011,36,12.00,31.50,390.73,1372.00,4980.06,131.99
11/11/2011 18:30,None,0,4,45,11,11,2011,37,11.00,38.90,392.26,1380.00,4847.51,63.36
11/11/2011 19:00,None,0,4,45,11,11,2011,38,11.00,29.60,382.36,1334.00,4766.49,63.36
11/11/2011 19:30,None,0,4,45,11,11,2011,39,10.00,31.50,387.37,1332.00,4622.71,61.27
